id_comentario,responsavel,termo_original,entidade_aproximada,distancia
499,Produto,suporte,suporte,0
499,Produto,pediu,pix,3
499,Produto,dashboard,dashboard,0
500,Produto,limite,limite,0
500,Produto,relatório,relatorio,1
500,Produto,erro,erro,0
500,Produto,relatórios,relatorio,2
500,Produto,suporte,suporte,0
500,Produto,pediu,pix,3
500,Produto,erro,erro,0
500,Produto,relatório,relatorio,1
500,Produto,relatório,relatorio,1
500,Produto,limite,limite,0
500,Produto,duas,bug,3
501,Serviços,atendimento,atendimento,0
501,Serviços,carregamento,carregamento,0
501,Serviços,relatórios,relatorio,2
501,Serviços,consultar,consultor,1
501,Serviços,saldo,saldo,0
501,Serviços,erro,erro,0
501,Serviços,usabilidade,usabilidade,0
501,Serviços,consultar,consultor,1
501,Serviços,saldo,saldo,0
501,Serviços,cartão,cartao,1
501,Serviços,duas,bug,3
502,Serviços,erro,erro,0
502,Serviços,integrar,integracao,3
502,Serviços,sistema,sistema,0
502,Serviços,atendimento,atendimento,0
502,Serviços,demoro,erro,3
502,Serviços,bugou,bug,2
503,Geral,relatório,relatorio,1
503,Geral,extrato,extrato,0
503,Geral,duas,bug,3
503,Geral,extrato,extrato,0
503,Geral,extrato,extrato,0
503,Geral,erro,erro,0
503,Geral,relatório,relatorio,1
503,Geral,atendimento,atendimento,0
504,Geral,suporte,suporte,0
504,Geral,pediu,pix,3
504,Geral,atendimento,atendimento,0
504,Geral,consultar,consultor,1
504,Geral,saldo,saldo,0
504,Geral,onboarding,onboarding,0
504,Geral,duas,bug,3
504,Geral,erro,erro,0
504,Geral,consultar,consultor,1
504,Geral,saldo,saldo,0
504,Geral,onboarding,onboarding,0
506,Suporte,cartão,cartao,1
506,Suporte,suporte,suporte,0
506,Suporte,pediu,pix,3
506,Suporte,transferência,transferencia,1
506,Suporte,cartão,cartao,1
506,Suporte,duas,bug,3
506,Suporte,cartão,cartao,1
507,Suporte,dashboard,dashboard,0
507,Suporte,suporte,suporte,0
507,Suporte,pediu,pix,3
507,Suporte,pagamento,pagamento,0
507,Suporte,erro,erro,0
507,Suporte,limite,limite,0
507,Suporte,carregamento,carregamento,0
507,Suporte,relatórios,relatorio,2
507,Suporte,atendimnto,atendimento,1
508,Geral,carregamento,carregamento,0
508,Geral,relatórios,relatorio,2
508,Geral,limite,limite,0
508,Geral,consultar,consultor,1
508,Geral,saldo,saldo,0
508,Geral,erro,erro,0
508,Geral,relatórios,relatorio,2
508,Geral,limite,limite,0
509,Produto,transferência,transferencia,1
509,Produto,onboarding,onboarding,0
509,Produto,duas,bug,3
509,Produto,onboarding,onboarding,0
510,Produto,login,login,0
510,Produto,boleto,boleto,0
510,Produto,login,login,0
510,Produto,duas,bug,3
510,Produto,erro,erro,0
510,Produto,boleto,boleto,0
510,Produto,suporte,suporte,0
510,Produto,pediu,pix,3
511,Serviços,pagamento,pagamento,0
511,Serviços,erro,erro,0
511,Serviços,cadastro,cadastro,0
511,Serviços,suporte,suporte,0
511,Serviços,pediu,pix,3
511,Serviços,pagamentos,pagamento,1
512,Serviços,cadastro,cadastro,0
512,Serviços,duas,bug,3
512,Serviços,carregamento,carregamento,0
512,Serviços,relatórios,relatorio,2
513,Suporte,cadastro,cadastro,0
513,Suporte,erro,erro,0
513,Suporte,pagamentos,pagamento,1
513,Suporte,erro,erro,0
513,Suporte,cadastro,cadastro,0
513,Suporte,carregamento,carregamento,0
513,Suporte,relatórios,relatorio,2
513,Suporte,suporte,suporte,0
513,Suporte,pediu,pix,3
514,Suporte,boleto,boleto,0
514,Suporte,cadastro,cadastro,0
514,Suporte,duas,bug,3
514,Suporte,erro,erro,0
514,Suporte,boleto,boleto,0
514,Suporte,boleto,boleto,0
514,Suporte,erro,erro,0
514,Suporte,login,login,0
514,Suporte,carregamento,carregamento,0
514,Suporte,relatórios,relatorio,2
515,Geral,atendimento,atendimento,0
515,Geral,integrar,integracao,3
515,Geral,sistema,sistema,0
515,Geral,erro,erro,0
515,Geral,limite,limite,0
515,Geral,erro,erro,0
515,Geral,integrar,integracao,3
515,Geral,sistema,sistema,0
516,Produto,usabilidade,usabilidade,0
516,Produto,suporte,suporte,0
516,Produto,pediu,pix,3
517,Serviços,atendimento,atendimento,0
519,Suporte,erro,erro,0
519,Suporte,integrar,integracao,3
519,Suporte,sistema,sistema,0
519,Suporte,integrar,integracao,3
519,Suporte,sistema,sistema,0
519,Suporte,erro,erro,0
519,Suporte,pagamentos,pagamento,1
519,Suporte,atendimento,atendimento,0
519,Suporte,integrar,integracao,3
519,Suporte,sistema,sistema,0
519,Suporte,duas,bug,3
519,Suporte,ploblema,problema,1
519,Suporte,naum,api,3
520,Produto,erro,erro,0
520,Produto,transferência,transferencia,1
520,Produto,atendimento,atendimento,0
520,Produto,carregamento,carregamento,0
520,Produto,relatórios,relatorio,2
521,Geral,erro,erro,0
521,Geral,pagamento,pagamento,0
521,Geral,extrato,extrato,0
524,Serviços,erro,erro,0
524,Serviços,relatório,relatorio,1
524,Serviços,relatório,relatorio,1
524,Serviços,erro,erro,0
524,Serviços,extrato,extrato,0
525,Geral,carregamento,carregamento,0
525,Geral,relatórios,relatorio,2
525,Geral,suporte,suporte,0
525,Geral,pediu,pix,3
525,Geral,integração,integracao,2
526,Suporte,atendimento,atendimento,0
526,Suporte,erro,erro,0
526,Suporte,cadastro,cadastro,0
526,Suporte,cadastro,cadastro,0
526,Suporte,integração,integracao,2
526,Suporte,duas,bug,3
526,Suporte,suporte,suporte,0
526,Suporte,pediu,pix,3
528,Pós-venda,boleto,boleto,0
528,Pós-venda,onboarding,onboarding,0
528,Pós-venda,duas,bug,3
528,Pós-venda,boleto,boleto,0
528,Pós-venda,erro,erro,0
528,Pós-venda,extrato,extrato,0
528,Pós-venda,atendimento,atendimento,0
529,Serviços,cartão,cartao,1
529,Serviços,cartão,cartao,1
529,Serviços,pagamento,pagamento,0
529,Serviços,erro,erro,0
529,Serviços,relatórios,relatorio,2
530,Geral,transferência,transferencia,1
530,Geral,duas,bug,3
530,Geral,erro,erro,0
530,Geral,transferência,transferencia,1
530,Geral,sitema,sistema,1
531,Pós-venda,tudo,saldo,3
531,Pós-venda,certo,cartao,2
532,Geral,carregamento,carregamento,0
532,Geral,relatórios,relatorio,2
532,Geral,relatório,relatorio,1
532,Geral,erro,erro,0
532,Geral,erro,erro,0
532,Geral,relatório,relatorio,1
532,Geral,demoro,erro,3
532,Geral,platafroma,plataforma,2
533,Geral,integrar,integracao,3
533,Geral,sistema,sistema,0
533,Geral,pagamentos,pagamento,1
533,Geral,duas,bug,3
533,Geral,pagamentos,pagamento,1
534,Suporte,carregamento,carregamento,0
534,Suporte,relatórios,relatorio,2
534,Suporte,erro,erro,0
534,Suporte,cadastro,cadastro,0
534,Suporte,dashboard,dashboard,0
534,Suporte,cadastro,cadastro,0
534,Suporte,erro,erro,0
536,Geral,usabilidade,usabilidade,0
536,Geral,carregamento,carregamento,0
536,Geral,relatórios,relatorio,2
536,Geral,suporte,suporte,0
536,Geral,pediu,pix,3
536,Geral,atendimento,atendimento,0
536,Geral,ploblema,problema,1
536,Geral,bugou,bug,2
537,Suporte,performance,performance,0
537,Suporte,performance,performance,0
538,Serviços,erro,erro,0
538,Serviços,cadastro,cadastro,0
538,Serviços,carregamento,carregamento,0
538,Serviços,relatórios,relatorio,2
538,Serviços,ploblema,problema,1
538,Serviços,bugou,bug,2
539,Suporte,atendimento,atendimento,0
539,Suporte,usabilidade,usabilidade,0
539,Suporte,suporte,suporte,0
539,Suporte,pediu,pix,3
539,Suporte,naum,api,3
540,Geral,transferência,transferencia,1
540,Geral,erro,erro,0
540,Geral,atendimento,atendimento,0
541,Suporte,cadastro,cadastro,0
541,Suporte,extrato,extrato,0
541,Suporte,duas,bug,3
541,Suporte,extrato,extrato,0
542,Produto,integração,integracao,2
542,Produto,suporte,suporte,0
542,Produto,pediu,pix,3
542,Produto,erro,erro,0
542,Produto,pagamento,pagamento,0
542,Produto,carregamento,carregamento,0
542,Produto,relatórios,relatorio,2
543,Suporte,carregamento,carregamento,0
543,Suporte,relatórios,relatorio,2
543,Suporte,atendimento,atendimento,0
544,Produto,suporte,suporte,0
544,Produto,pediu,pix,3
545,Serviços,atendimento,atendimento,0
545,Serviços,suporte,suporte,0
545,Serviços,pediu,pix,3
545,Serviços,pagamento,pagamento,0
545,Serviços,duas,bug,3
546,Suporte,suporte,suporte,0
546,Suporte,pediu,pix,3
546,Suporte,integrar,integracao,3
546,Suporte,sistema,sistema,0
546,Suporte,erro,erro,0
546,Suporte,limite,limite,0
546,Suporte,demoro,erro,3
547,Serviços,cadastro,cadastro,0
547,Serviços,demoro,erro,3
548,Serviços,atendimento,atendimento,0
548,Serviços,suporte,suporte,0
548,Serviços,pediu,pix,3
548,Serviços,erro,erro,0
548,Serviços,relatório,relatorio,1
549,Suporte,extrato,extrato,0
549,Suporte,extrato,extrato,0
549,Suporte,erro,erro,0
549,Suporte,cadastro,cadastro,0
549,Suporte,cadastro,cadastro,0
549,Suporte,erro,erro,0
549,Suporte,login,login,0
550,Suporte,transferência,transferencia,1
550,Suporte,erro,erro,0
550,Suporte,dashboard,dashboard,0
550,Suporte,erro,erro,0
550,Suporte,transferência,transferencia,1
550,Suporte,carregamento,carregamento,0
550,Suporte,relatórios,relatorio,2
550,Suporte,atendimento,atendimento,0
550,Suporte,limite,limite,0
551,Produto,transferência,transferencia,1
551,Produto,login,login,0
551,Produto,duas,bug,3
551,Produto,atendimnto,atendimento,1
551,Produto,sitema,sistema,1
551,Produto,demoro,erro,3
552,Suporte,boleto,boleto,0
552,Suporte,erro,erro,0
552,Suporte,onboarding,onboarding,0
552,Suporte,boleto,boleto,0
552,Suporte,cartão,cartao,1
552,Suporte,duas,bug,3
552,Suporte,atendimento,atendimento,0
552,Suporte,carregamento,carregamento,0
552,Suporte,relatórios,relatorio,2
553,Pós-venda,atendimento,atendimento,0
553,Pós-venda,carregamento,carregamento,0
553,Pós-venda,relatórios,relatorio,2
554,Produto,carregamento,carregamento,0
554,Produto,relatórios,relatorio,2
554,Produto,pagamento,pagamento,0
554,Produto,pagamentos,pagamento,1
554,Produto,duas,bug,3
555,Suporte,erro,erro,0
555,Suporte,integrar,integracao,3
555,Suporte,sistema,sistema,0
555,Suporte,cadastro,cadastro,0
555,Suporte,integrar,integracao,3
555,Suporte,sistema,sistema,0
555,Suporte,erro,erro,0
555,Suporte,performance,performance,0
555,Suporte,integrar,integracao,3
555,Suporte,sistema,sistema,0
555,Suporte,cadastro,cadastro,0
555,Suporte,duas,bug,3
555,Suporte,demoro,erro,3
555,Suporte,probelma,problema,2
555,Suporte,platafroma,plataforma,2
556,Produto,relatório,relatorio,1
556,Produto,limite,limite,0
556,Produto,duas,bug,3
556,Produto,atendimento,atendimento,0
556,Produto,sitema,sistema,1
557,Suporte,transferência,transferencia,1
557,Suporte,erro,erro,0
557,Suporte,cadastro,cadastro,0
557,Suporte,erro,erro,0
557,Suporte,transferência,transferencia,1
557,Suporte,transferência,transferencia,1
557,Suporte,limite,limite,0
557,Suporte,duas,bug,3
557,Suporte,atendimento,atendimento,0
557,Suporte,carregamento,carregamento,0
557,Suporte,relatórios,relatorio,2
560,Geral,erro,erro,0
560,Geral,boleto,boleto,0
561,Serviços,erro,erro,0
561,Serviços,consultar,consultor,1
561,Serviços,limite,limite,0
561,Serviços,carregamento,carregamento,0
561,Serviços,relatórios,relatorio,2
561,Serviços,cartão,cartao,1
561,Serviços,cartão,cartao,1
562,Geral,extrato,extrato,0
562,Geral,atendimento,atendimento,0
562,Geral,platafroma,plataforma,2
564,Geral,erro,erro,0
564,Geral,consultar,consultor,1
564,Geral,saldo,saldo,0
564,Geral,consultar,consultor,1
564,Geral,saldo,saldo,0
564,Geral,integração,integracao,2
564,Geral,duas,bug,3
564,Geral,carregamento,carregamento,0
564,Geral,relatórios,relatorio,2
564,Geral,integração,integracao,2
565,Serviços,relatório,relatorio,1
565,Serviços,erro,erro,0
565,Serviços,usabilidade,usabilidade,0
565,Serviços,integração,integracao,2
565,Serviços,suporte,suporte,0
565,Serviços,pediu,pix,3
566,Produto,erro,erro,0
566,Produto,transferência,transferencia,1
566,Produto,suporte,suporte,0
566,Produto,pediu,pix,3
566,Produto,login,login,0
566,Produto,transferência,transferencia,1
566,Produto,erro,erro,0
566,Produto,probelma,problema,2
567,Suporte,pagamento,pagamento,0
567,Suporte,erro,erro,0
567,Suporte,extrato,extrato,0
567,Suporte,suporte,suporte,0
567,Suporte,pediu,pix,3
567,Suporte,pagamento,pagamento,0
567,Suporte,duas,bug,3
567,Suporte,erro,erro,0
567,Suporte,pagamento,pagamento,0
568,Serviços,atendimento,atendimento,0
568,Serviços,suporte,suporte,0
568,Serviços,pediu,pix,3
568,Serviços,atendimnto,atendimento,1
568,Serviços,demoro,erro,3
570,Pós-venda,boleto,boleto,0
570,Pós-venda,erro,erro,0
570,Pós-venda,limite,limite,0
570,Pós-venda,login,login,0
571,Produto,atendimento,atendimento,0
571,Produto,pagamento,pagamento,0
571,Produto,erro,erro,0
571,Produto,extrato,extrato,0
571,Produto,sitema,sistema,1
571,Produto,probelma,problema,2
571,Produto,bugou,bug,2
572,Geral,consultar,consultor,1
572,Geral,limite,limite,0
572,Geral,erro,erro,0
572,Geral,login,login,0
572,Geral,limite,limite,0
572,Geral,limite,limite,0
572,Geral,platafroma,plataforma,2
573,Serviços,integrar,integracao,3
573,Serviços,sistema,sistema,0
573,Serviços,pagamentos,pagamento,1
573,Serviços,duas,bug,3
573,Serviços,suporte,suporte,0
573,Serviços,pediu,pix,3
573,Serviços,platafroma,plataforma,2
573,Serviços,sitema,sistema,1
574,Suporte,pagamentos,pagamento,1
574,Suporte,carregamento,carregamento,0
574,Suporte,relatórios,relatorio,2
574,Suporte,transferência,transferencia,1
574,Suporte,erro,erro,0
574,Suporte,transferência,transferencia,1
574,Suporte,pagamentos,pagamento,1
574,Suporte,duas,bug,3
574,Suporte,pagamentos,pagamento,1
574,Suporte,suporte,suporte,0
574,Suporte,pediu,pix,3
575,Pós-venda,consultar,consultor,1
575,Pós-venda,saldo,saldo,0
575,Pós-venda,erro,erro,0
575,Pós-venda,pagamentos,pagamento,1
575,Pós-venda,atendimento,atendimento,0
575,Pós-venda,carregamento,carregamento,0
575,Pós-venda,relatórios,relatorio,2
575,Pós-venda,suporte,suporte,0
575,Pós-venda,pediu,pix,3
575,Pós-venda,demoro,erro,3
578,Produto,consultar,consultor,1
578,Produto,saldo,saldo,0
578,Produto,erro,erro,0
578,Produto,dashboard,dashboard,0
578,Produto,atendimento,atendimento,0
578,Produto,carregamento,carregamento,0
578,Produto,relatórios,relatorio,2
578,Produto,erro,erro,0
578,Produto,consultar,consultor,1
578,Produto,saldo,saldo,0
579,Suporte,relatório,relatorio,1
579,Suporte,duas,bug,3
579,Suporte,relatório,relatorio,1
579,Suporte,erro,erro,0
579,Suporte,performance,performance,0
579,Suporte,erro,erro,0
579,Suporte,relatório,relatorio,1
579,Suporte,platafroma,plataforma,2
580,Serviços,integrar,integracao,3
580,Serviços,sistema,sistema,0
580,Serviços,dashboard,dashboard,0
580,Serviços,duas,bug,3
580,Serviços,suporte,suporte,0
580,Serviços,pediu,pix,3
580,Serviços,dashboard,dashboard,0
580,Serviços,dashboard,dashboard,0
580,Serviços,carregamento,carregamento,0
580,Serviços,relatórios,relatorio,2
581,Geral,achei,api,3
581,Geral,estranho,extrato,3
582,Serviços,erro,erro,0
582,Serviços,integrar,integracao,3
582,Serviços,sistema,sistema,0
582,Serviços,atendimnto,atendimento,1
583,Suporte,atendimento,atendimento,0
583,Suporte,pagamento,pagamento,0
583,Suporte,erro,erro,0
583,Suporte,performance,performance,0
583,Suporte,erro,erro,0
583,Suporte,pagamento,pagamento,0
584,Serviços,atendimento,atendimento,0
584,Serviços,suporte,suporte,0
584,Serviços,pediu,pix,3
584,Serviços,performance,performance,0
584,Serviços,atendimnto,atendimento,1
584,Serviços,platafroma,plataforma,2
585,Produto,atendimento,atendimento,0
585,Produto,erro,erro,0
585,Produto,cadastro,cadastro,0
585,Produto,limite,limite,0
585,Produto,cadastro,cadastro,0
585,Produto,erro,erro,0
585,Produto,performance,performance,0
585,Produto,ploblema,problema,1
586,Pós-venda,pagamentos,pagamento,1
586,Pós-venda,transferência,transferencia,1
586,Pós-venda,erro,erro,0
586,Pós-venda,dashboard,dashboard,0
586,Pós-venda,transferência,transferencia,1
586,Pós-venda,pagamentos,pagamento,1
586,Pós-venda,duas,bug,3
586,Pós-venda,carregamento,carregamento,0
586,Pós-venda,relatórios,relatorio,2
587,Produto,consultar,consultor,1
587,Produto,saldo,saldo,0
587,Produto,erro,erro,0
587,Produto,limite,limite,0
587,Produto,erro,erro,0
587,Produto,consultar,consultor,1
587,Produto,saldo,saldo,0
587,Produto,consultar,consultor,1
587,Produto,saldo,saldo,0
587,Produto,cartão,cartao,1
587,Produto,duas,bug,3
588,Geral,cartão,cartao,1
588,Geral,carregamento,carregamento,0
588,Geral,relatórios,relatorio,2
588,Geral,integrar,integracao,3
588,Geral,sistema,sistema,0
588,Geral,erro,erro,0
588,Geral,ploblema,problema,1
589,Suporte,atendimento,atendimento,0
589,Suporte,suporte,suporte,0
589,Suporte,pediu,pix,3
589,Suporte,extrato,extrato,0
590,Serviços,pagamentos,pagamento,1
590,Serviços,transferência,transferencia,1
590,Serviços,erro,erro,0
590,Serviços,erro,erro,0
590,Serviços,transferência,transferencia,1
590,Serviços,demoro,erro,3
591,Produto,atendimento,atendimento,0
591,Produto,relatórios,relatorio,2
591,Produto,consultar,consultor,1
591,Produto,saldo,saldo,0
591,Produto,erro,erro,0
591,Produto,performance,performance,0
592,Suporte,login,login,0
592,Suporte,atendimento,atendimento,0
592,Suporte,login,login,0
592,Suporte,naum,api,3
592,Suporte,bugou,bug,2
592,Suporte,atendimnto,atendimento,1
593,Serviços,pagamentos,pagamento,1
593,Serviços,atendimento,atendimento,0
593,Serviços,erro,erro,0
593,Serviços,transferência,transferencia,1
593,Serviços,carregamento,carregamento,0
593,Serviços,relatórios,relatorio,2
593,Serviços,transferência,transferencia,1
593,Serviços,erro,erro,0
593,Serviços,integração,integracao,2
593,Serviços,transferência,transferencia,1
593,Serviços,pagamentos,pagamento,1
593,Serviços,duas,bug,3
593,Serviços,ploblema,problema,1
594,Produto,consultar,consultor,1
594,Produto,saldo,saldo,0
594,Produto,erro,erro,0
594,Produto,extrato,extrato,0
594,Produto,carregamento,carregamento,0
594,Produto,relatórios,relatorio,2
594,Produto,dashboard,dashboard,0
594,Produto,erro,erro,0
594,Produto,consultar,consultor,1
594,Produto,saldo,saldo,0
594,Produto,platafroma,plataforma,2
595,Pós-venda,extrato,extrato,0
595,Pós-venda,carregamento,carregamento,0
595,Pós-venda,relatórios,relatorio,2
595,Pós-venda,ploblema,problema,1
596,Produto,onboarding,onboarding,0
596,Produto,sitema,sistema,1
596,Produto,bugou,bug,2
597,Geral,nada,api,3
598,Suporte,consultar,consultor,1
598,Suporte,limite,limite,0
598,Suporte,dashboard,dashboard,0
598,Suporte,duas,bug,3
599,Suporte,performance,performance,0
599,Suporte,suporte,suporte,0
599,Suporte,pediu,pix,3
600,Suporte,relatório,relatorio,1
600,Suporte,pagamentos,pagamento,1
600,Suporte,duas,bug,3
600,Suporte,pagamentos,pagamento,1
600,Suporte,platafroma,plataforma,2
601,Serviços,erro,erro,0
601,Serviços,pagamento,pagamento,0
601,Serviços,suporte,suporte,0
601,Serviços,pediu,pix,3
602,Pós-venda,erro,erro,0
602,Pós-venda,consultar,consultor,1
602,Pós-venda,limite,limite,0
602,Pós-venda,atendimento,atendimento,0
602,Pós-venda,suporte,suporte,0
602,Pós-venda,pediu,pix,3
603,Suporte,login,login,0
603,Suporte,atendimento,atendimento,0
603,Suporte,integrar,integracao,3
603,Suporte,sistema,sistema,0
603,Suporte,login,login,0
603,Suporte,duas,bug,3
603,Suporte,login,login,0
603,Suporte,atendimnto,atendimento,1
603,Suporte,ploblema,problema,1
