id_comentario,responsavel,entidade,tipo
4445,Pós-venda,Precisei,LOC
4445,Pós-venda,dashboard,PER
4446,Geral,Tentei,PER
4447,Suporte,vcs,PER
4448,Geral,Precisei,LOC
4449,Suporte,Tentei,PER
4452,Pós-venda,Tentei,PER
4452,Pós-venda,Precisei,LOC
4454,Pós-venda,Precisei,LOC
4454,Pós-venda,Tentei,PER
4455,Produto,cadastro,LOC
4455,Produto,dashboard,PER
4455,Produto,Tentei,PER
4455,Produto,dashboard,PER
4455,Produto,Precisei,LOC
4457,Produto,Ok,LOC
4458,Suporte,Precisei,LOC
4458,Suporte,Tentei,PER
4458,Suporte,dashboard,PER
4459,Suporte,Tentei,PER
4464,Pós-venda,Tentei,PER
4464,Pós-venda,vcs naum,PER
4465,Suporte,Ok,LOC
4466,Suporte,demoro ploblema,PER
4467,Suporte,Precisei,LOC
4467,Suporte,vcs msg,PER
4468,Serviços,dashboard,LOC
4468,Serviços,login,PER
4469,Suporte,Precisei,LOC
4471,Produto,Ok,LOC
4473,Produto,vcs ploblema,PER
4474,Suporte,Tentei,PER
4474,Suporte,Precisei,LOC
4475,Geral,Precisei,LOC
4475,Geral,vcs sitema,PER
4475,Geral,naum,LOC
4476,Suporte,Tentei,PER
4477,Produto,onboarding,PER
4477,Produto,naum,LOC
4478,Suporte,probelma msg,PER
4479,Produto,Tentei,PER
4479,Produto,Precisei,LOC
4480,Suporte,Tentei,PER
4484,Suporte,Precisei,LOC
4486,Geral,Precisei,LOC
4486,Geral,Tentei,PER
4487,Produto,vcs,PER
4488,Suporte,msg probelma naum,PER
4489,Suporte,dashboard,PER
4490,Produto,Normal,LOC
4492,Geral,Precisei,LOC
4497,Serviços,Precisei,LOC
4498,Produto,Precisei,LOC
4498,Produto,Tentei,PER
4499,Serviços,Precisei,LOC
4500,Serviços,Precisei,LOC
4501,Suporte,Tentei,PER
4502,Produto,Tentei,LOC
4503,Suporte,Precisei,LOC
4506,Suporte,Normal,LOC
4508,Pós-venda,Tentei,PER
4509,Produto,Precisei,LOC
4509,Produto,Tentei,PER
4511,Geral,vcs,PER
4515,Suporte,Tentei,PER
4515,Suporte,Precisei,LOC
4516,Serviços,Tentei,PER
4516,Serviços,Precisei,LOC
4516,Serviços,msg,ORG
4517,Suporte,Precisei,LOC
4517,Suporte,chat,PER
4518,Produto,Tentei,PER
4518,Produto,Precisei,LOC
4520,Suporte,Tentei,PER
4520,Suporte,ploblema,LOC
4522,Serviços,Precisei,LOC
4523,Suporte,Tentei,PER
4524,Suporte,Tentei,PER
4525,Suporte,Tentei,PER
4525,Suporte,Precisei,LOC
4526,Geral,Precisei,LOC
4526,Geral,naum,LOC
4527,Geral,Precisei,LOC
4529,Produto,Precisei,LOC
4531,Produto,Precisei,LOC
4531,Produto,naum,PER
4532,Pós-venda,Tentei,PER
4533,Geral,Precisei,LOC
4534,Produto,Ok,LOC
4535,Produto,Precisei,LOC
4536,Produto,Tentei,PER
4537,Geral,dashboard,PER
4537,Geral,Precisei,LOC
4539,Serviços,Tentei,PER
4539,Serviços,vcs demoro,PER
4540,Serviços,Tentei,PER
4540,Serviços,Precisei,LOC
4541,Suporte,Precisei,LOC
4542,Suporte,Precisei,LOC
4543,Pós-venda,Precisei,LOC
4543,Pós-venda,login,PER
4543,Pós-venda,vcs,LOC
4544,Serviços,Tentei,PER
4547,Suporte,chat,PER
4547,Suporte,Tentei,PER
4547,Suporte,dashboard,LOC
4549,Serviços,Tentei,PER
4549,Serviços,ploblema demoro,PER
4550,Serviços,Tentei,PER
4550,Serviços,onboarding,MISC
4551,Suporte,Precisei,LOC
4553,Suporte,Tentei,PER
4554,Pós-venda,Precisei,LOC
4554,Pós-venda,Tentei,PER
4557,Suporte,onboarding,PER
4557,Suporte,Tentei,PER
4558,Pós-venda,Precisei,LOC
4558,Pós-venda,Tentei,PER
4561,Pós-venda,Precisei,LOC
4561,Pós-venda,Tentei,PER
4562,Suporte,Tentei,PER
4563,Suporte,Precisei,LOC
4564,Produto,Tentei,PER
4565,Suporte,Precisei,LOC
4566,Produto,Tentei,PER
4567,Produto,dashboard,LOC
4569,Suporte,Precisei,LOC
4569,Suporte,Tentei,PER
4570,Produto,Precisei,LOC
4571,Serviços,Precisei,LOC
4575,Geral,Precisei,LOC
4576,Produto,Tentei,PER
4576,Produto,Precisei,LOC
4578,Serviços,dashboard,PER
4578,Serviços,Precisei,LOC
4579,Produto,Tentei,PER
4579,Produto,Precisei,LOC
4580,Pós-venda,Tentei,PER
4581,Produto,Tentei,PER
4581,Produto,dashboard,PER
4581,Produto,Precisei,LOC
4582,Suporte,Tentei,PER
4582,Suporte,vcs platafroma,PER
4583,Suporte,Tentei,PER
4584,Geral,Precisei,LOC
4584,Geral,Tentei,PER
4585,Produto,Precisei,LOC
4586,Suporte,Precisei,LOC
4587,Geral,Tentei,PER
4588,Produto,Ok,LOC
4589,Suporte,Precisei,LOC
4589,Suporte,Tentei,PER
4590,Produto,Precisei,LOC
4592,Suporte,Precisei,LOC
4592,Suporte,Tentei,PER
4593,Produto,Tentei,PER
4593,Produto,naum,LOC
4594,Produto,Precisei,LOC
4595,Suporte,Precisei,LOC
4596,Suporte,Tentei,PER
4596,Suporte,Precisei,LOC
4597,Suporte,Precisei,LOC
4597,Suporte,demoro probelma,PER
4598,Serviços,naum,LOC
4599,Suporte,Tentei,PER
4599,Suporte,naum,LOC
4600,Serviços,Tentei,PER
4601,Suporte,Precisei,LOC
4602,Suporte,Normal,LOC
4604,Serviços,Tentei,PER
4604,Serviços,Precisei,LOC
4605,Serviços,dashboard,PER
4607,Pós-venda,naum demoro,PER
4611,Serviços,Precisei,LOC
4613,Serviços,Tentei,PER
4615,Produto,Tentei,PER
4616,Suporte,login,PER
4616,Suporte,vcs sitema,PER
4617,Suporte,Precisei,LOC
4617,Suporte,onboarding,MISC
4617,Suporte,vcs,PER
4618,Suporte,vcs ploblema naum,PER
4619,Produto,demoro probelma,PER
4620,Suporte,Precisei,LOC
4622,Serviços,Tentei,PER
4623,Produto,Tentei,PER
4624,Serviços,Tentei,PER
4625,Produto,Precisei,LOC
4625,Produto,Tentei,PER
4626,Serviços,Tentei,PER
4628,Suporte,Precisei,LOC
4629,Pós-venda,Tentei,PER
4629,Pós-venda,Precisei,LOC
4630,Geral,Precisei,LOC
4631,Suporte,travano ploblema demoro,PER
4632,Suporte,Tentei,PER
4632,Suporte,Precisei,LOC
4632,Suporte,travano,LOC
4633,Suporte,Precisei,LOC
4635,Produto,Tentei,PER
4635,Produto,dashboard,PER
4637,Suporte,vcs travano,PER
4638,Geral,Precisei,LOC
4639,Produto,limite,PER
4639,Produto,Precisei,LOC
4639,Produto,Tentei,PER
4641,Geral,Regular,LOC
4642,Serviços,Tentei,PER
4643,Geral,Tentei,PER
4644,Produto,Precisei,LOC
4645,Pós-venda,naum vcs,PER
4647,Suporte,Tentei,PER
4647,Suporte,Precisei,LOC
4648,Produto,Precisei,LOC
4649,Suporte,Precisei,LOC
4650,Suporte,Precisei,LOC
4652,Produto,Regular,LOC
4654,Geral,Tentei,PER
4655,Geral,Precisei,LOC
4656,Serviços,Precisei,LOC
4657,Pós-venda,Tentei,PER
4659,Suporte,Tentei,PER
4660,Suporte,Precisei,LOC
4660,Suporte,Tentei,PER
4661,Produto,cadastro,LOC
4661,Produto,naum,LOC
4662,Serviços,Precisei,LOC
4662,Serviços,Tentei,PER
4663,Serviços,dashboard,PER
4663,Serviços,Tentei,PER
4663,Serviços,dashboard,PER
4663,Serviços,Precisei,LOC
4664,Produto,Precisei,LOC
4665,Suporte,Tentei,PER
4666,Serviços,travano probelma,PER
4670,Produto,Precisei,LOC
4671,Produto,Tentei,PER
4674,Geral,Tentei,PER
4675,Produto,onboarding,PER
4675,Produto,naum,LOC
4676,Suporte,Precisei,LOC
4676,Suporte,onboarding,MISC
4677,Pós-venda,dashboard,LOC
4678,Produto,Precisei,LOC
4679,Suporte,Precisei,LOC
4679,Suporte,Tentei,PER
4682,Suporte,Tentei,PER
4683,Suporte,Tentei,PER
4683,Suporte,Precisei,LOC
4685,Suporte,Tentei,PER
4686,Geral,Precisei,LOC
4686,Geral,Tentei,PER
4687,Serviços,Tentei,PER
4687,Serviços,Precisei,LOC
4690,Serviços,onboarding,PER
4690,Serviços,Precisei,LOC
4691,Serviços,vcs,PER
4691,Serviços,naum,LOC
4692,Suporte,Precisei,LOC
4693,Suporte,dashboard,PER
4693,Suporte,Tentei,PER
4693,Suporte,dashboard,PER
4698,Produto,Tentei,PER
4699,Suporte,Precisei,LOC
4701,Produto,Tentei,PER
4701,Produto,Precisei,LOC
4702,Serviços,Precisei,LOC
4703,Serviços,Tentei,PER
4703,Serviços,Precisei,LOC
4704,Suporte,Ok,LOC
4708,Produto,Precisei,LOC
4708,Produto,Tentei,PER
4710,Pós-venda,Precisei,LOC
4711,Suporte,Tentei,PER
4711,Suporte,vcs naum msg,LOC
4712,Geral,Precisei,LOC
4712,Geral,Tentei,PER
4712,Geral,travano msg,MISC
4713,Produto,Tentei,PER
4714,Pós-venda,Ok,LOC
4716,Geral,Tentei,PER
4717,Suporte,Tentei,PER
4718,Serviços,ploblema demoro,PER
4721,Suporte,Precisei,LOC
4722,Suporte,Precisei,LOC
4722,Suporte,Tentei,PER
4723,Serviços,ploblema,LOC
4724,Geral,Precisei,LOC
4725,Serviços,Precisei,LOC
4725,Serviços,Tentei,PER
4726,Geral,dashboard,PER
4729,Serviços,Tentei,PER
4730,Geral,Tentei,PER
4730,Geral,Precisei,LOC
4730,Geral,ploblema,PER
4733,Suporte,onboarding,PER
4736,Suporte,dashboard,PER
4736,Suporte,Precisei,LOC
4740,Serviços,onboarding,MISC
4741,Geral,Precisei,LOC
4743,Produto,onboarding,PER
4743,Produto,naum platafroma,LOC
4744,Geral,travano,LOC
4745,Suporte,ploblema,PER
4746,Produto,Precisei,LOC
4747,Serviços,ploblema probelma,PER
4748,Serviços,Precisei,LOC
4749,Produto,Precisei,LOC
4752,Produto,Precisei,LOC
4752,Produto,demoro probelma,PER
4754,Serviços,Tentei,PER
4757,Produto,Precisei,LOC
4757,Produto,ploblema naum,PER
4760,Serviços,Tentei,PER
4761,Produto,Tentei,PER
4761,Produto,Precisei,LOC
4763,Produto,Tentei,PER
4764,Produto,Precisei,LOC
4765,Suporte,Tentei,PER
4767,Produto,Precisei,LOC
4767,Produto,Tentei,PER
4769,Produto,Precisei,LOC
4776,Suporte,Tentei,PER
4778,Suporte,Precisei,LOC
4778,Suporte,dashboard,PER
4779,Geral,Tentei,PER
4780,Suporte,Precisei,LOC
4782,Serviços,Tentei,PER
4783,Geral,Precisei,LOC
4784,Serviços,Precisei,LOC
4786,Suporte,dashboard,PER
4786,Suporte,Tentei,PER
4786,Suporte,Precisei,LOC
4787,Suporte,Tentei,PER
4789,Geral,Precisei,LOC
4789,Geral,cadastro,LOC
4790,Geral,Precisei,LOC
4791,Produto,Precisei,LOC
4792,Serviços,Precisei,LOC
4792,Serviços,Tentei,PER
4795,Suporte,Tentei,PER
4795,Suporte,travano demoro,PER
4797,Serviços,Precisei,LOC
4799,Geral,Tentei,PER
4802,Suporte,Precisei,LOC
4802,Suporte,Tentei,PER
4803,Produto,Tentei,PER
4803,Produto,naum,LOC
4805,Suporte,Precisei,LOC
4809,Produto,Precisei,LOC
4809,Produto,dashboard,LOC
4810,Serviços,Tentei,PER
4813,Serviços,Precisei,LOC
4814,Suporte,Tentei,PER
4814,Suporte,Precisei,LOC
4815,Serviços,ploblema,LOC
4816,Serviços,Precisei,LOC
4817,Suporte,Tentei,PER
4818,Serviços,Precisei,LOC
4819,Suporte,Tentei,PER
4819,Suporte,Precisei,LOC
4819,Suporte,naum,PER
4821,Suporte,relatórios,PER
4821,Suporte,Tentei,PER
4822,Suporte,dashboard,PER
4822,Suporte,demoro travano,PER
4823,Suporte,Tentei,PER
4823,Suporte,ploblema demoro sitema,PER
4824,Suporte,Precisei,LOC
4824,Suporte,Tentei,PER
4826,Serviços,Normal,LOC
4827,Pós-venda,Precisei,LOC
4827,Pós-venda,Tentei,PER
4828,Serviços,Precisei,LOC
4829,Suporte,Precisei,LOC
4829,Suporte,Tentei,PER
4831,Serviços,Precisei,LOC
4831,Serviços,Tentei,PER
4832,Geral,Tentei,PER
4832,Geral,Precisei,LOC
4833,Serviços,Precisei,LOC
4833,Serviços,limite,PER
4834,Pós-venda,Precisei,LOC
4835,Serviços,Tentei,PER
4836,Suporte,Precisei,LOC
4839,Produto,Precisei,LOC
4839,Produto,msg,ORG
4842,Suporte,Tentei,PER
4842,Suporte,dashboard,PER
4842,Suporte,dashboard,PER
4843,Serviços,Precisei,LOC
4843,Serviços,onboarding,MISC
4843,Serviços,naum,LOC
4844,Suporte,Precisei,LOC
4845,Pós-venda,Tentei,PER
4848,Geral,Tentei,PER
4849,Produto,Precisei,LOC
4849,Produto,Tentei,PER
4850,Geral,Tentei,PER
4850,Geral,dashboard,LOC
4851,Produto,Tentei,PER
4851,Produto,onboarding,MISC
4852,Geral,Normal,LOC
4853,Suporte,Precisei,LOC
4853,Suporte,Tentei,PER
4855,Produto,Precisei,LOC
4856,Geral,Precisei,LOC
4859,Serviços,Precisei,LOC
4860,Pós-venda,Precisei,LOC
4860,Pós-venda,msg,ORG
4862,Produto,Precisei,LOC
4863,Suporte,Tentei,PER
4864,Produto,Tentei,PER
4865,Geral,Tentei,PER
4866,Geral,Tentei,PER
4868,Suporte,Ok,LOC
4869,Geral,Precisei,LOC
4870,Suporte,Precisei,LOC
4871,Pós-venda,Precisei,LOC
4872,Suporte,cadastro,LOC
4872,Suporte,naum,LOC
4874,Geral,Precisei,LOC
4875,Produto,Precisei,LOC
4879,Suporte,Precisei,LOC
4880,Geral,Tentei,PER
4881,Serviços,dashboard,PER
4882,Suporte,Tentei,PER
4882,Suporte,Precisei,LOC
4883,Produto,Precisei,LOC
4883,Produto,ploblema vcs,PER
4884,Geral,Precisei,LOC
4884,Geral,travano,LOC
4885,Produto,Ok,LOC
4886,Produto,Tentei,PER
4887,Produto,Tentei,PER
4887,Produto,onboarding,PER
4888,Geral,Regular,LOC
4889,Suporte,dashboard,PER
4889,Suporte,Precisei,LOC
4889,Suporte,Tentei,PER
4889,Suporte,dashboard,PER
4890,Serviços,Tentei,PER
4891,Serviços,Precisei,LOC
4891,Serviços,Tentei,PER
4893,Produto,Tentei,PER
4894,Suporte,Precisei,LOC
4894,Suporte,Tentei,PER
4895,Produto,Precisei,LOC
4896,Geral,Tentei,PER
4896,Geral,Precisei,LOC
4897,Suporte,Precisei,LOC
4898,Serviços,Tentei,PER
4899,Produto,Precisei,LOC
4900,Suporte,Precisei,LOC
4901,Produto,Precisei,LOC
4903,Produto,Normal,LOC
4906,Serviços,ploblema probelma,PER
4907,Suporte,Precisei,LOC
4908,Serviços,Tentei,PER
4909,Produto,Tentei,PER
4909,Produto,dashboard,PER
4910,Suporte,Precisei,LOC
4911,Serviços,Precisei,LOC
4913,Suporte,Precisei,LOC
4913,Suporte,Tentei,PER
4915,Serviços,Tentei,PER
4917,Pós-venda,Tentei,PER
4918,Serviços,Tentei,PER
4918,Serviços,Precisei,LOC
4919,Produto,Precisei,LOC
4920,Suporte,Ok,LOC
4923,Produto,Tentei,PER
4923,Produto,Precisei,LOC
4924,Serviços,Precisei,LOC
4925,Pós-venda,Tentei,PER
4925,Pós-venda,vcs travano,PER
4926,Suporte,Tentei,PER
4926,Suporte,Precisei,LOC
4927,Produto,chat,PER
4929,Pós-venda,Tentei,PER
4930,Geral,Tentei,PER
4930,Geral,naum,LOC
4933,Suporte,Precisei,LOC
4935,Serviços,Tentei,PER
4936,Geral,Tentei,PER
4936,Geral,Precisei,LOC
4937,Produto,travano probelma,PER
4940,Produto,Precisei,LOC
4940,Produto,vcs,PER
4942,Produto,Tentei,PER
4943,Produto,ploblema probelma,PER
4946,Suporte,Tentei,PER
4946,Suporte,dashboard,PER
4948,Produto,Precisei,LOC
4948,Produto,onboarding,PER
4949,Produto,Tentei,PER
4950,Produto,ploblema platafroma,PER
4952,Produto,Precisei,LOC
4954,Suporte,Precisei,LOC
4955,Geral,Precisei,LOC
4955,Geral,Tentei,PER
4956,Suporte,Precisei,LOC
4956,Suporte,ploblema demoro vcs,PER
4957,Geral,Tentei,PER
4957,Geral,Precisei,LOC
4958,Serviços,Precisei,LOC
4959,Serviços,Precisei,LOC
4959,Serviços,dashboard,PER
4960,Serviços,Tentei,PER
4961,Serviços,Ok,LOC
4963,Geral,Precisei,LOC
4964,Suporte,login,PER
4964,Suporte,naum,PER
4966,Pós-venda,Tentei,PER
4967,Suporte,Tentei,PER
4968,Suporte,Precisei,LOC
4968,Suporte,Tentei,PER
4968,Suporte,dashboard,PER
4970,Produto,Tentei,PER
4970,Produto,dashboard,PER
4970,Produto,dashboard,PER
4971,Pós-venda,Tentei,PER
4972,Serviços,Precisei,LOC
4972,Serviços,Tentei,PER
4973,Serviços,Precisei,LOC
4975,Produto,Precisei,LOC
4975,Produto,vcs,LOC
4977,Suporte,Tentei,PER
4977,Suporte,vcs,PER
4978,Geral,vcs,LOC
4980,Suporte,Precisei,LOC
4980,Suporte,Tentei,PER
4980,Suporte,naum,LOC
4982,Produto,Precisei,LOC
4983,Serviços,Precisei,LOC
4983,Serviços,Tentei,PER
4984,Serviços,login,PER
4984,Serviços,vcs ploblema naum,PER
4985,Suporte,Tentei,PER
4985,Suporte,dashboard,PER
4985,Suporte,platafroma naum demoro,LOC
4988,Suporte,Precisei,LOC
4988,Suporte,Tentei,PER
4989,Serviços,Tentei,PER
4990,Suporte,ploblema,PER
4991,Suporte,onboarding,PER
4992,Suporte,Tentei,PER
4992,Suporte,Precisei,LOC
4993,Suporte,Ok,LOC
4997,Produto,Tentei,PER
4998,Serviços,Precisei,LOC
